Price,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,
2026-08-10 23:00:00-04:00,4477.0,4481.39990234375,4469.60009765625,4470.7001953125,2234
2026-08-11 00:00:00-04:00,4468.7001953125,4480.2998046875,4463.2998046875,4476.5,3866
2026-08-11 01:00:00-04:00,4435.2001953125,4468.89990234375,4427.10009765625,4468.7998046875,8759
2026-08-11 02:00:00-04:00,4425.2998046875,4442.0,4418.7001953125,4434.7001953125,7331
2026-08-11 03:00:00-04:00,4416.60009765625,4426.5,4415.7001953125,4425.2001953125,4032
2026-08-11 04:00:00-04:00,4428.10009765625,4435.5,4416.10009765625,4417.10009765625,5302
2026-08-11 05:00:00-04:00,4431.39990234375,4434.39990234375,4426.10009765625,4428.0,3621
2026-08-11 06:00:00-04:00,4441.2001953125,4441.2001953125,4430.0,4431.2998046875,3376
2026-08-11 07:00:00-04:00,4446.10009765625,4451.7998046875,4439.10009765625,4441.10009765625,6290
2026-08-11 08:00:00-04:00,4450.60009765625,4458.7998046875,4442.2001953125,4446.2001953125,10861
2026-08-11 09:00:00-04:00,4448.2001953125,4463.2998046875,4442.89990234375,4450.7001953125,11799
2026-08-11 10:00:00-04:00,4453.60009765625,4457.39990234375,4439.89990234375,4448.2001953125,10180
2026-08-11 11:00:00-04:00,4443.2001953125,4458.2001953125,4428.2001953125,4453.60009765625,10280
2026-08-11 12:00:00-04:00,4443.10009765625,4445.2998046875,4438.2001953125,4443.5,3312
2026-08-11 13:00:00-04:00,4428.2998046875,4445.7001953125,4428.2001953125,4443.2998046875,6560
2026-08-11 14:00:00-04:00,4430.39990234375,4431.89990234375,4419.7001953125,4428.5,5781
2026-08-11 15:00:00-04:00,4429.7001953125,4433.60009765625,4420.0,4430.39990234375,6076
2026-08-11 16:00:00-04:00,4427.7998046875,4430.0,4426.10009765625,4429.2998046875,905
2026-08-11 18:00:00-04:00,4427.89990234375,4437.7998046875,4426.10009765625,4430.0,0
2026-08-11 19:00:00-04:00,4430.39990234375,4433.0,4421.39990234375,4428.7001953125,3462
2026-08-11 20:00:00-04:00,4440.2001953125,4442.89990234375,4426.0,4430.60009765625,2359
2026-08-11 21:00:00-04:00,4456.2001953125,4456.89990234375,4438.0,4440.2998046875,4737
2026-08-11 22:00:00-04:00,4470.7998046875,4474.2001953125,4453.89990234375,4456.10009765625,5861
2026-08-11 23:00:00-04:00,4461.7998046875,4475.7001953125,4460.60009765625,4471.10009765625,3612
2026-08-12 00:00:00-04:00,4461.0,4463.10009765625,4455.2998046875,4462.39990234375,2339
2026-08-12 01:00:00-04:00,4451.0,4465.10009765625,4444.0,4460.89990234375,4539
2026-08-12 02:00:00-04:00,4463.2001953125,4466.10009765625,4445.2998046875,4450.89990234375,4554
2026-08-12 03:00:00-04:00,4465.89990234375,4469.5,4457.39990234375,4463.0,4437
2026-08-12 04:00:00-04:00,4460.60009765625,4470.10009765625,4460.60009765625,4465.89990234375,2833
2026-08-12 05:00:00-04:00,4475.39990234375,4484.2001953125,4460.89990234375,4460.89990234375,6664
2026-08-12 06:00:00-04:00,4472.0,4480.39990234375,4465.89990234375,4475.5,4110
2026-08-12 07:00:00-04:00,4472.39990234375,4476.60009765625,4467.2001953125,4472.2998046875,4117
2026-08-12 08:00:00-04:00,4498.2001953125,4499.2998046875,4440.0,4472.39990234375,25595
2026-08-12 09:00:00-04:00,4487.39990234375,4502.7001953125,4468.0,4497.7998046875,18383
2026-08-12 10:00:00-04:00,4481.39990234375,4499.7998046875,4475.7998046875,4487.5,14963
2026-08-12 11:00:00-04:00,4480.39990234375,4489.5,4470.2001953125,4481.2001953125,7526
2026-08-12 12:00:00-04:00,4461.7001953125,4486.2001953125,4455.89990234375,4480.2001953125,9101
2026-08-12 13:00:00-04:00,4459.60009765625,4471.7001953125,4459.0,4461.7001953125,7606
2026-08-12 14:00:00-04:00,4473.2001953125,4478.10009765625,4456.0,4459.2998046875,3850
2026-08-12 15:00:00-04:00,4473.89990234375,4478.2998046875,4468.5,4473.2001953125,2697
2026-08-12 16:00:00-04:00,4469.0,4474.2998046875,4466.7001953125,4473.7001953125,1340
2026-08-12 18:00:00-04:00,4459.89990234375,4470.2998046875,4456.5,4468.7998046875,0
2026-08-12 19:00:00-04:00,4473.10009765625,4473.2001953125,4459.89990234375,4460.10009765625,1352
2026-08-12 20:00:00-04:00,4486.89990234375,4509.10009765625,4471.89990234375,4473.2001953125,9057
2026-08-12 21:00:00-04:00,4467.0,4494.10009765625,4464.7001953125,4486.7001953125,6179
2026-08-12 22:00:00-04:00,4465.7001953125,4472.60009765625,4457.0,4466.7998046875,3645
2026-08-12 23:00:00-04:00,4458.2998046875,4470.7001953125,4458.0,4465.7998046875,2730
2026-08-13 00:00:00-04:00,4455.5,4458.7001953125,4449.39990234375,4458.7001953125,3702
2026-08-13 01:00:00-04:00,4440.39990234375,4465.2001953125,4437.2001953125,4455.2001953125,6386
2026-08-13 02:00:00-04:00,4437.7001953125,4443.0,4425.60009765625,4440.2998046875,6345
2026-08-13 03:00:00-04:00,4426.39990234375,4438.60009765625,4425.7998046875,4437.7998046875,4677
2026-08-13 04:00:00-04:00,4432.39990234375,4435.7001953125,4420.2998046875,4426.39990234375,4515
2026-08-13 05:00:00-04:00,4441.7998046875,4441.89990234375,4428.60009765625,4432.2998046875,3402
2026-08-13 06:00:00-04:00,4449.89990234375,4451.5,4438.7998046875,4441.89990234375,3161
2026-08-13 07:00:00-04:00,4444.39990234375,4454.2001953125,4439.60009765625,4449.60009765625,4946
2026-08-13 08:00:00-04:00,4458.89990234375,4460.0,4437.10009765625,4444.5,9126
2026-08-13 09:00:00-04:00,4429.10009765625,4459.0,4427.10009765625,4458.5,12370
2026-08-13 10:00:00-04:00,4440.89990234375,4444.7001953125,4408.7998046875,4429.2998046875,14838
2026-08-13 11:00:00-04:00,4422.39990234375,4443.10009765625,4413.60009765625,4441.2001953125,9700
2026-08-13 12:00:00-04:00,4424.2001953125,4425.60009765625,4407.5,4422.2998046875,8482
2026-08-13 13:00:00-04:00,4412.39990234375,4430.60009765625,4412.0,4424.2998046875,7369
2026-08-13 14:00:00-04:00,4413.60009765625,4420.5,4411.39990234375,4412.60009765625,3519
2026-08-13 15:00:00-04:00,4406.2001953125,4415.5,4400.0,4414.0,4655
2026-08-13 16:00:00-04:00,4407.10009765625,4408.39990234375,4402.89990234375,4406.2001953125,1913
2026-08-13 18:00:00-04:00,4410.2998046875,4418.39990234375,4406.60009765625,4408.2001953125,0
2026-08-13 19:00:00-04:00,4411.7998046875,4419.39990234375,4405.10009765625,4411.5,3512
2026-08-13 20:00:00-04:00,4396.39990234375,4417.39990234375,4385.10009765625,4411.60009765625,5728
2026-08-13 21:00:00-04:00,4373.7001953125,4397.10009765625,4367.5,4396.2001953125,9506
2026-08-13 22:00:00-04:00,4370.7001953125,4378.0,4365.5,4373.7001953125,4982
2026-08-13 23:00:00-04:00,4379.60009765625,4383.7998046875,4368.89990234375,4370.7001953125,2551
2026-08-14 00:00:00-04:00,4382.0,4384.60009765625,4378.2998046875,4379.2001953125,1800
2026-08-14 01:00:00-04:00,4389.5,4389.5,4365.60009765625,4382.2001953125,4331
2026-08-14 02:00:00-04:00,4391.60009765625,4392.60009765625,4383.60009765625,4389.60009765625,3066
2026-08-14 03:00:00-04:00,4399.7998046875,4401.60009765625,4385.7001953125,4391.39990234375,3733
2026-08-14 04:00:00-04:00,4404.7001953125,4405.7001953125,4398.10009765625,4399.7998046875,3608
2026-08-14 05:00:00-04:00,4413.60009765625,4413.7998046875,4402.0,4404.5,3922
2026-08-14 06:00:00-04:00,4405.5,4415.10009765625,4403.7001953125,4413.60009765625,4193
2026-08-14 07:00:00-04:00,4425.7998046875,4426.0,4404.7001953125,4405.5,4534
2026-08-14 08:00:00-04:00,4430.89990234375,4444.0,4421.7998046875,4425.5,12963
2026-08-14 09:00:00-04:00,4442.0,4454.60009765625,4427.2998046875,4430.7001953125,13285
2026-08-14 10:00:00-04:00,4438.60009765625,4452.2001953125,4436.2001953125,4441.60009765625,9581
2026-08-14 11:00:00-04:00,4449.0,4452.2998046875,4436.39990234375,4438.7001953125,9824
2026-08-14 12:00:00-04:00,4442.7001953125,4454.2998046875,4437.2001953125,4449.0,4686
2026-08-14 13:00:00-04:00,4435.5,4443.39990234375,4433.60009765625,4443.0,4557
2026-08-14 14:00:00-04:00,4430.2998046875,4439.60009765625,4427.5,4435.89990234375,5830
2026-08-14 15:00:00-04:00,4431.5,4435.60009765625,4428.60009765625,4430.2998046875,3055
2026-08-14 16:00:00-04:00,4432.10009765625,4432.39990234375,4426.89990234375,4431.39990234375,1870
2026-08-14 17:00:00-04:00,4437.2998046875,4437.2998046875,4432.0,4432.0,1
2026-08-16 18:00:00-04:00,4441.60009765625,4442.5,4429.2998046875,4433.7001953125,1615
2026-08-16 19:00:00-04:00,4425.5,4441.89990234375,4422.2998046875,4441.7998046875,2616
2026-08-16 20:00:00-04:00,4457.2998046875,4459.39990234375,4423.5,4426.0,5088
2026-08-16 21:00:00-04:00,4452.0,4473.2001953125,4448.60009765625,4457.10009765625,7212
2026-08-16 22:00:00-04:00,4449.7998046875,4454.7001953125,4444.89990234375,4451.89990234375,3034
2026-08-16 23:00:00-04:00,4453.7001953125,4453.7998046875,4444.5,4450.2001953125,1901
2026-08-17 00:00:00-04:00,4447.10009765625,4456.2998046875,4445.5,4453.5,2263
2026-08-17 01:00:00-04:00,4451.2998046875,4457.7001953125,4443.39990234375,4447.2998046875,3266
2026-08-17 02:00:00-04:00,4459.2998046875,4460.7001953125,4449.10009765625,4451.60009765625,3790
2026-08-17 03:00:00-04:00,4461.5,4467.89990234375,4452.2001953125,4459.0,4780
2026-08-17 04:00:00-04:00,4451.10009765625,4461.7998046875,4448.7998046875,4461.7998046875,2809
2026-08-17 05:00:00-04:00,4452.39990234375,4457.0,4449.2001953125,4451.2998046875,3179
2026-08-17 06:00:00-04:00,4455.7998046875,4462.60009765625,4445.7001953125,4452.39990234375,4781
2026-08-17 07:00:00-04:00,4453.39990234375,4461.7998046875,4451.7998046875,4455.89990234375,3769
2026-08-17 08:00:00-04:00,4441.39990234375,4455.39990234375,4433.39990234375,4453.10009765625,9175
2026-08-17 09:00:00-04:00,4465.2998046875,4473.0,4438.10009765625,4441.7001953125,10618
2026-08-17 10:00:00-04:00,4474.5,4484.89990234375,4460.39990234375,4465.2998046875,15673
2026-08-17 11:00:00-04:00,4484.7998046875,4485.2998046875,4471.7998046875,4474.60009765625,6321
2026-08-17 12:00:00-04:00,4481.5,4486.5,4479.7001953125,4485.0,4696
2026-08-17 13:00:00-04:00,4471.0,4483.7001953125,4468.2001953125,4481.7001953125,7291
2026-08-17 14:00:00-04:00,4463.10009765625,4474.0,4454.5,4471.2998046875,7947
2026-08-17 15:00:00-04:00,4475.7001953125,4477.0,4456.60009765625,4462.89990234375,4630
2026-08-17 16:00:00-04:00,4473.10009765625,4477.5,4471.10009765625,4475.89990234375,1067
2026-08-17 18:00:00-04:00,4467.89990234375,4475.89990234375,4466.5,4473.39990234375,0
2026-08-17 19:00:00-04:00,4482.0,4482.10009765625,4466.0,4468.0,2172
2026-08-17 20:00:00-04:00,4491.2001953125,4491.7001953125,4475.0,4482.2998046875,4382
2026-08-17 21:00:00-04:00,4464.60009765625,4493.10009765625,4460.89990234375,4491.60009765625,5713
2026-08-17 22:00:00-04:00,4456.10009765625,4464.89990234375,4450.0,4464.60009765625,4781
2026-08-17 23:00:00-04:00,4448.10009765625,4460.5,4446.2998046875,4456.10009765625,3013
2026-08-18 00:00:00-04:00,4448.89990234375,4450.89990234375,4444.0,4447.39990234375,2669
2026-08-18 01:00:00-04:00,4450.2001953125,4453.2001953125,4441.39990234375,4448.7001953125,3095
2026-08-18 02:00:00-04:00,4454.10009765625,4455.60009765625,4443.2001953125,4449.39990234375,3781
2026-08-18 03:00:00-04:00,4451.2001953125,4459.5,4451.2001953125,4454.2998046875,3413
2026-08-18 04:00:00-04:00,4448.89990234375,4454.2001953125,4442.39990234375,4451.60009765625,4050
2026-08-18 05:00:00-04:00,4449.7001953125,4451.2998046875,4443.0,4448.7998046875,2918
2026-08-18 06:00:00-04:00,4454.39990234375,4456.2001953125,4446.10009765625,4449.7001953125,2138
2026-08-18 07:00:00-04:00,4452.2998046875,4455.7998046875,4444.7998046875,4454.2001953125,2641
2026-08-18 08:00:00-04:00,4450.7001953125,4457.2998046875,4445.7998046875,4452.60009765625,6033
2026-08-18 09:00:00-04:00,4451.0,4463.0,4430.89990234375,4450.5,16644
2026-08-18 10:00:00-04:00,4422.2998046875,4462.7998046875,4419.10009765625,4450.5,19020
2026-08-18 11:00:00-04:00,4420.2001953125,4434.10009765625,4406.7998046875,4422.60009765625,16647
2026-08-18 12:00:00-04:00,4419.0,4427.0,4417.7998046875,4420.2998046875,4860
2026-08-18 13:00:00-04:00,4413.2001953125,4423.7998046875,4412.39990234375,4419.10009765625,4727
2026-08-18 14:00:00-04:00,4409.39990234375,4416.5,4407.89990234375,4413.60009765625,3912
2026-08-18 15:00:00-04:00,4400.0,4413.7001953125,4392.2998046875,4409.5,7084
2026-08-18 16:00:00-04:00,4389.5,4401.2001953125,4383.2998046875,4400.10009765625,3119
2026-08-18 18:00:00-04:00,4386.7998046875,4395.2998046875,4385.7998046875,4391.39990234375,0
2026-08-18 19:00:00-04:00,4386.0,4391.5,4379.60009765625,4387.2001953125,3354
2026-08-18 20:00:00-04:00,4391.7998046875,4401.0,4384.60009765625,4386.10009765625,4774
2026-08-18 21:00:00-04:00,4410.2001953125,4411.10009765625,4378.0,4391.5,8886
2026-08-18 22:00:00-04:00,4408.5,4415.7998046875,4405.0,4410.0,4996
2026-08-18 23:00:00-04:00,4409.0,4414.10009765625,4405.2998046875,4408.39990234375,1942
2026-08-19 00:00:00-04:00,4401.7998046875,4409.60009765625,4396.5,4408.89990234375,2722
2026-08-19 01:00:00-04:00,4389.0,4404.2001953125,4388.2001953125,4401.7001953125,4934
2026-08-19 02:00:00-04:00,4402.7998046875,4403.10009765625,4388.7001953125,4389.0,5596
2026-08-19 03:00:00-04:00,4408.2998046875,4417.2001953125,4401.10009765625,4402.7998046875,4933
2026-08-19 04:00:00-04:00,4409.7001953125,4417.2001953125,4404.7998046875,4408.39990234375,4213
2026-08-19 05:00:00-04:00,4416.39990234375,4416.39990234375,4407.39990234375,4409.7001953125,3029
2026-08-19 06:00:00-04:00,4422.2001953125,4424.10009765625,4413.7998046875,4416.5,3283
2026-08-19 07:00:00-04:00,4419.10009765625,4429.10009765625,4417.7001953125,4422.39990234375,4055
2026-08-19 08:00:00-04:00,4496.2998046875,4499.7998046875,4417.0,4419.7001953125,36057
2026-08-19 09:00:00-04:00,4517.7998046875,4524.0,4480.7998046875,4496.2998046875,42249
2026-08-19 10:00:00-04:00,4546.7998046875,4557.60009765625,4513.5,4518.0,35698
2026-08-19 11:00:00-04:00,4552.2001953125,4552.7998046875,4536.5,4547.0,14896
2026-08-19 12:00:00-04:00,4551.0,4557.5,4548.39990234375,4552.2001953125,9392
2026-08-19 13:00:00-04:00,4545.0,4557.0,4541.89990234375,4551.0,9699
2026-08-19 14:00:00-04:00,4553.2998046875,4556.0,4530.39990234375,4544.89990234375,16444
2026-08-19 15:00:00-04:00,4568.0,4569.60009765625,4552.2998046875,4553.2998046875,10549
2026-08-19 16:00:00-04:00,4580.7001953125,4582.7998046875,4562.7998046875,4568.39990234375,6291
2026-08-19 18:00:00-04:00,4575.89990234375,4583.7998046875,4573.5,4580.0,0
2026-08-19 19:00:00-04:00,4569.2001953125,4581.2001953125,4568.39990234375,4576.39990234375,2554
2026-08-19 20:00:00-04:00,4562.0,4578.60009765625,4560.2001953125,4568.7001953125,4263
2026-08-19 21:00:00-04:00,4547.39990234375,4567.89990234375,4542.10009765625,4562.2998046875,8738
2026-08-19 22:00:00-04:00,4548.10009765625,4557.60009765625,4546.10009765625,4547.2998046875,4395
2026-08-19 23:00:00-04:00,4555.7001953125,4558.7998046875,4545.7001953125,4548.2001953125,3032
2026-08-20 00:00:00-04:00,4546.10009765625,4556.60009765625,4543.39990234375,4556.39990234375,2955
2026-08-20 01:00:00-04:00,4538.5,4551.39990234375,4534.7998046875,4546.0,3806
2026-08-20 02:00:00-04:00,4550.7998046875,4553.5,4537.2001953125,4538.60009765625,6024
2026-08-20 03:00:00-04:00,4547.60009765625,4552.7001953125,4540.10009765625,4550.60009765625,4873
2026-08-20 04:00:00-04:00,4546.10009765625,4555.89990234375,4543.89990234375,4547.89990234375,5530
2026-08-20 05:00:00-04:00,4538.89990234375,4551.0,4538.2001953125,4546.2001953125,4560
2026-08-20 06:00:00-04:00,4546.39990234375,4552.5,4537.0,4539.10009765625,4171
2026-08-20 07:00:00-04:00,4523.10009765625,4547.89990234375,4521.2001953125,4546.7001953125,10669
2026-08-20 08:00:00-04:00,4529.7001953125,4532.2998046875,4506.0,4523.2998046875,17523
2026-08-20 09:00:00-04:00,4537.0,4544.39990234375,4524.10009765625,4529.7998046875,15951
2026-08-20 10:00:00-04:00,4571.7001953125,4572.0,4535.7998046875,4536.7998046875,18959
2026-08-20 11:00:00-04:00,4577.2998046875,4597.10009765625,4563.5,4571.7998046875,32802
2026-08-20 12:00:00-04:00,4566.7001953125,4580.7001953125,4559.2001953125,4577.5,8474
2026-08-20 13:00:00-04:00,4576.0,4576.89990234375,4564.10009765625,4566.7001953125,6696
2026-08-20 14:00:00-04:00,4578.5,4581.7001953125,4564.7001953125,4576.0,5540
2026-08-20 15:00:00-04:00,4584.89990234375,4588.0,4574.7001953125,4578.2998046875,4191
2026-08-20 16:00:00-04:00,4575.10009765625,4585.2001953125,4573.0,4584.5,2026
2026-08-20 18:00:00-04:00,4580.2001953125,4580.2001953125,4571.0,4577.0,0
2026-08-20 19:00:00-04:00,4582.2001953125,4589.0,4577.10009765625,4579.89990234375,3440
2026-08-20 20:00:00-04:00,4567.2001953125,4583.7001953125,4566.2998046875,4582.2998046875,3126
2026-08-20 21:00:00-04:00,4587.0,4600.2998046875,4565.5,4567.2001953125,7141
2026-08-20 22:00:00-04:00,4590.0,4599.2001953125,4574.0,4586.7998046875,5560
2026-08-20 23:00:00-04:00,4590.89990234375,4594.7001953125,4582.60009765625,4590.0,2465
2026-08-21 00:00:00-04:00,4596.7998046875,4604.39990234375,4591.2001953125,4591.5,4033
2026-08-21 01:00:00-04:00,4610.10009765625,4612.39990234375,4585.39990234375,4596.39990234375,5908
2026-08-21 02:00:00-04:00,4617.89990234375,4624.7001953125,4601.7998046875,4609.89990234375,9132
2026-08-21 03:00:00-04:00,4621.0,4625.0,4615.39990234375,4617.7998046875,5890
2026-08-21 04:00:00-04:00,4641.0,4642.0,4615.7998046875,4621.39990234375,10338
2026-08-21 05:00:00-04:00,4639.7001953125,4659.39990234375,4637.60009765625,4641.10009765625,13836
2026-08-21 06:00:00-04:00,4645.7998046875,4651.60009765625,4634.5,4639.39990234375,7281
2026-08-21 07:00:00-04:00,4654.39990234375,4661.7001953125,4644.2998046875,4645.5,7950
2026-08-21 08:00:00-04:00,4634.7001953125,4659.10009765625,4620.5,4654.7001953125,18190
2026-08-21 09:00:00-04:00,4638.2998046875,4650.2001953125,4630.0,4634.60009765625,15060
2026-08-21 10:00:00-04:00,4648.10009765625,4660.2001953125,4636.5,4638.10009765625,17876
2026-08-21 11:00:00-04:00,4672.0,4673.0,4644.10009765625,4648.5,13380
2026-08-21 12:00:00-04:00,4686.60009765625,4687.2001953125,4666.2998046875,4672.10009765625,10785
2026-08-21 13:00:00-04:00,4678.7001953125,4690.39990234375,4673.39990234375,4686.7001953125,14697
2026-08-21 14:00:00-04:00,4681.7998046875,4686.10009765625,4677.5,4679.0,4955
2026-08-21 15:00:00-04:00,4674.7001953125,4683.10009765625,4673.0,4682.10009765625,4668
2026-08-21 16:00:00-04:00,4680.60009765625,4680.60009765625,4661.0,4674.60009765625,2580
